dataset,repeat,position,policy,binary_sha256,input_signature,source_tree_sha256,compute_host,requested_bytes,fixed_bytes,record_bytes,admitted_bytes,physical_bytes,unused_bytes,selected_records,total_records,selection_hash,result_hash_version,result_hash,physical_hash_version,physical_hash_algorithm,physical_hash_scope,header_hash_scope,descriptor_hash_scope,map_hash_scope,offset_table_hash_scope,record_payload_hash_scope,selected_uid_hash_scope,budget_map_owner_mn,header_hash,descriptor_hash,map_hash,selected_uid_hash,offset_table_hashes,record_payload_hashes,physical_signature,total_benefit,build_mode,build_workers,rank_workers,rank_workers_recorded,staging_bytes,record_write_posts,processed,qps,recall,p50_us,p95_us,p99_us,posts_per_query,bytes_per_query,build_total_ms,build_rank_ms,build_materialize_ms,build_record_assemble_ms,build_record_publish_ms,result_json,stderr
SIFT1M,2,1,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854472,536870864,536870864,48,139027,1000000,13235977918877283193,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,3516f61bdb7ef3e2,be8be56c2568c449,0b896a346ccd1ab5,6b4716d17511f578,f7f5242b3643623d,671f304460a6bf54,468d48bea5d932b55950c2e104683a979bb0f00b1fdde2e7a9040902c710d7ad,140335454,staged,20,20,1,67108864,8,10000,5482.0,0.99222,11622.375,13171.662,13913.679,356.1515,1253266.0712,3131.016946,245.111134,1124.354863,269.964271,45.978728,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/benefit/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/benefit/r2/run.err
SIFT1M,2,2,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854432,536870824,536870824,88,139454,1000000,15004748774511870811,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,8b967196ff8cf032,e1da0c999be469f1,38f014bf5ddcd6e8,e2b501a6cb5a1d15,e58929d792855d7e,da219abb0e9018bc,659f61d8d7d56fd84a0a24c8612c1bae7a3b993501ad8b5239fbf47fdc174ca7,140334724,staged,20,20,1,67108864,8,10000,5495.0,0.99222,11582.929,13095.558,13905.788,356.1533,1253957.5604,2973.258673,242.79479899999998,1142.195543,285.369176,45.906464,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/indeg/r2/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/indeg/r2/run.err
SIFT1M,3,0,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854472,536870864,536870864,48,139027,1000000,13235977918877283193,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,3516f61bdb7ef3e2,be8be56c2568c449,0b896a346ccd1ab5,6b4716d17511f578,f7f5242b3643623d,671f304460a6bf54,468d48bea5d932b55950c2e104683a979bb0f00b1fdde2e7a9040902c710d7ad,140335454,staged,20,20,1,67108864,8,10000,5508.0,0.99222,11574.464,13086.035,13958.659,356.1515,1253266.0712,3158.324595,245.67107399999998,1155.826521,279.02699,45.899176999999995,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/benefit/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/benefit/r3/run.err
SIFT1M,3,1,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854432,536870824,536870824,88,139454,1000000,15004748774511870811,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,8b967196ff8cf032,e1da0c999be469f1,38f014bf5ddcd6e8,e2b501a6cb5a1d15,e58929d792855d7e,da219abb0e9018bc,659f61d8d7d56fd84a0a24c8612c1bae7a3b993501ad8b5239fbf47fdc174ca7,140334724,staged,20,20,1,67108864,8,10000,5459.0,0.99222,11635.683,13223.02,14946.081,356.1533,1253957.5604,2967.239771,244.454027,1137.089815,283.469549,45.907095999999996,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/indeg/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/indeg/r3/run.err
SIFT1M,3,2,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854488,536870880,536870880,32,162177,1000000,10479203735952711308,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,bc360b5f2ffcb396,d1b0b42692a58d39,028dbf7505b204d0,d0d1536330dc805d,39cb47dadc687e82,68854692262e3065,3b02846274865efeccc3171317aa31bf0a233ec50a755b3b8dac7bee72b668d9,97542950,staged,20,20,1,67108864,8,10000,4892.0,0.99222,13272.19,16441.711,17694.356,370.8976,1383615.1976,3714.7845509999997,1099.63059,1141.255832,267.81834699999996,45.906890999999995,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/hop/r3/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/hop/r3/run.err
SIFT1M,4,0,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854432,536870824,536870824,88,139454,1000000,15004748774511870811,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,8b967196ff8cf032,e1da0c999be469f1,38f014bf5ddcd6e8,e2b501a6cb5a1d15,e58929d792855d7e,da219abb0e9018bc,659f61d8d7d56fd84a0a24c8612c1bae7a3b993501ad8b5239fbf47fdc174ca7,140334724,staged,20,20,1,67108864,8,10000,5502.0,0.99222,11576.12,13069.777,13829.386,356.1533,1253957.5604,2984.258528,242.17705199999997,1159.208188,281.363346,45.91023,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/indeg/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/indeg/r4/run.err
SIFT1M,4,1,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854488,536870880,536870880,32,162177,1000000,10479203735952711308,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,bc360b5f2ffcb396,d1b0b42692a58d39,028dbf7505b204d0,d0d1536330dc805d,39cb47dadc687e82,68854692262e3065,3b02846274865efeccc3171317aa31bf0a233ec50a755b3b8dac7bee72b668d9,97542950,staged,20,20,1,67108864,8,10000,4871.0,0.99222,13332.855,16620.834,18155.922,370.8976,1383615.1976,3704.891197,1092.393187,1136.283696,270.234831,45.95633,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/hop/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/hop/r4/run.err
SIFT1M,4,2,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854472,536870864,536870864,48,139027,1000000,13235977918877283193,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,3516f61bdb7ef3e2,be8be56c2568c449,0b896a346ccd1ab5,6b4716d17511f578,f7f5242b3643623d,671f304460a6bf54,468d48bea5d932b55950c2e104683a979bb0f00b1fdde2e7a9040902c710d7ad,140335454,staged,20,20,1,67108864,8,10000,5504.0,0.99222,11565.838,13082.623,13861.79,356.1515,1253266.0712,3143.469708,243.908525,1145.905192,281.79981399999997,45.923853,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/benefit/r4/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/benefit/r4/run.err
SIFT1M,5,0,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854488,536870880,536870880,32,162177,1000000,10479203735952711308,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,bc360b5f2ffcb396,d1b0b42692a58d39,028dbf7505b204d0,d0d1536330dc805d,39cb47dadc687e82,68854692262e3065,3b02846274865efeccc3171317aa31bf0a233ec50a755b3b8dac7bee72b668d9,97542950,staged,20,20,1,67108864,8,10000,4882.0,0.99222,13308.805,16538.256,17722.459,370.8976,1383615.1976,3712.144366,1087.283687,1145.947367,267.297672,45.896816,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/hop/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/hop/r5/run.err
SIFT1M,5,1,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854472,536870864,536870864,48,139027,1000000,13235977918877283193,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,3516f61bdb7ef3e2,be8be56c2568c449,0b896a346ccd1ab5,6b4716d17511f578,f7f5242b3643623d,671f304460a6bf54,468d48bea5d932b55950c2e104683a979bb0f00b1fdde2e7a9040902c710d7ad,140335454,staged,20,20,1,67108864,8,10000,5480.0,0.99222,11632.094000000001,13138.767,13905.07,356.1515,1253266.0712,3150.823232,243.695079,1147.319689,275.088238,45.958197999999996,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/benefit/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/benefit/r5/run.err
SIFT1M,5,2,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,536870912,12016392,524854432,536870824,536870824,88,139454,1000000,15004748774511870811,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,8b967196ff8cf032,e1da0c999be469f1,38f014bf5ddcd6e8,e2b501a6cb5a1d15,e58929d792855d7e,da219abb0e9018bc,659f61d8d7d56fd84a0a24c8612c1bae7a3b993501ad8b5239fbf47fdc174ca7,140334724,staged,20,20,1,67108864,8,10000,5502.0,0.99222,11587.746000000001,13101.261,13881.698,356.1533,1253957.5604,2968.958005,245.13517499999998,1140.850774,285.779087,45.90779,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/indeg/r5/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b536870912/indeg/r5/run.err
SIFT1M,0,0,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725320,1073741712,1073741712,112,284103,1000000,6065568491132026709,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,6459dccd918c83a6,f661caa285d254e9,b39d9067d4959971,25c6c2dab79c6147,d46b1290e7a73643,d609bc7360a6f4b3,8c16bd1b63ef6481f12c1c9bc340550c598ff274618060c8daafb7b10ef4c9dd,237085229,staged,20,20,1,67108864,16,10000,7146.0,0.99222,8846.843,10131.818,10769.578,319.9807,1047424.016,4196.946383,245.063256,2147.553666,499.286791,92.857328,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/benefit/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/benefit/r0/run.err
SIFT1M,0,1,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725288,1073741680,1073741680,144,285323,1000000,840385861271883112,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,2bbc97065ec9764b,19e92db0faf04909,58cd07fb675cbea0,9dbaeadcda402ae9,210ff41c4a38357d,eef3e6f27e112c61,0b6d19bf90196f346975bff32b80cc8d143fc02ef08746d4157a44d1caa7a280,237083659,staged,20,20,1,67108864,16,10000,7124.0,0.99222,8875.93,10146.546,10950.738,320.1909,1049781.9956,4050.528228,242.779202,2181.713412,500.26617,92.862877,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/indeg/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/indeg/r0/run.err
SIFT1M,0,2,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725424,1073741816,1073741816,8,352876,1000000,16070688999899705701,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,d1c1807592b60991,ec19292b646b1b41,d31295c1ba74de1d,7fc78f4f6a996870,0435fa37cc24fd52,f1918f9bc1e060a4,52974d2ecc2fe63fd3ecbc6511a83f3a14d2abca5672f271e81d10bb00187d47,178787122,staged,20,20,1,67108864,16,10000,5968.0,0.99222,11018.89,15772.445,17279.677,334.3826,1214440.7948,4785.700643,1091.388546,2189.066746,496.98896299999996,92.873892,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/hop/r0/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/hop/r0/run.err
SIFT1M,1,0,indeg,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725288,1073741680,1073741680,144,285323,1000000,840385861271883112,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,2bbc97065ec9764b,19e92db0faf04909,58cd07fb675cbea0,9dbaeadcda402ae9,210ff41c4a38357d,eef3e6f27e112c61,0b6d19bf90196f346975bff32b80cc8d143fc02ef08746d4157a44d1caa7a280,237083659,staged,20,20,1,67108864,16,10000,7122.0,0.99222,8881.566,10139.967,10803.741,320.1909,1049781.9956,3986.000406,240.32769499999998,2125.559261,496.196987,92.85875999999999,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/indeg/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/indeg/r1/run.err
SIFT1M,1,1,hop,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725424,1073741816,1073741816,8,352876,1000000,16070688999899705701,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,d1c1807592b60991,ec19292b646b1b41,d31295c1ba74de1d,7fc78f4f6a996870,0435fa37cc24fd52,f1918f9bc1e060a4,52974d2ecc2fe63fd3ecbc6511a83f3a14d2abca5672f271e81d10bb00187d47,178787122,staged,20,20,1,67108864,16,10000,5996.0,0.99222,10953.697,15648.206,16909.765,334.3826,1214440.7948,4775.550377,1094.930176,2175.162665,495.753499,92.902872,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/hop/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/hop/r1/run.err
SIFT1M,1,2,benefit,bf377c5ad52c743759777a38a0fe6d764b8aced6f81b528f80091621e61e8ac8,d1daa707b63b20514946d08ba4e8b307bd894b1203834a4496df2a0da98d1eca,57976c8bda972c3d2040823766661cb9d790545f2b82a6caa325f6c375aea44c,skv-node3,1073741824,12016392,1061725320,1073741712,1073741712,112,284103,1000000,6065568491132026709,1,17728295184175731646,2,fnv1a64,field_scoped_physical_artifacts,replicated_header_source_bytes,descriptor_slice_of_replicated_header,global_budget_map_source_bytes,per_mn_offset_table_source_bytes,per_mn_record_payload_source_bytes,global_selected_uid_u32le_sequence,0,6459dccd918c83a6,f661caa285d254e9,b39d9067d4959971,25c6c2dab79c6147,d46b1290e7a73643,d609bc7360a6f4b3,8c16bd1b63ef6481f12c1c9bc340550c598ff274618060c8daafb7b10ef4c9dd,237085229,staged,20,20,1,67108864,16,10000,7148.0,0.99222,8839.036,10095.575,10811.929,319.9807,1047424.016,4247.19225,245.489621,2191.309192,498.42540399999996,92.837792,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/benefit/r1/result.json,/home/kvgroup/chaomei/graphbeyond-c1-vldb-v2-20260716/results/vldb_v3_evidence_v2_node3_materialization_policy_formal_20260716T204600Z/raw/SIFT1M/b1073741824/benefit/r1/run.err
